"comment_content","Chat luong san pham","Dong goi","Giao hang","Cham soc khach hang","Thiet ke","Gia ban","Pin","Do nhay","Phu kien","Nut power","Con lan","Ket noi","Phi ship"
"Chất lượng của Logitech nổi tiếng thế giới từ lâu.  Chuột được làm từ chất liệu nhựa tốt, đệm tay bằng cao su có hoa văn chống trơn, được gia công rất tốt.  Chuột không nhỏ cũng không quá to thích hợp cả nam lẫn nữ.  Dù bạn là dân văn phòng, sinh viên thường xuyên thuyết trình bằng laptop hay gamer đều sẽ thoải mái sử dụng chuột, đặc biệt vào ban đêm vì hầu như không có tiếng động khi bấm chuột.  Đặc biệt vị trí dán tưm của chuột sẽ khiến những khách hàng khó tính nhất phải hài lòng.",1,0,0,0,1,0,0,0,0,0,0,0,0
"Mặc dù mình là con gái nhưng tay hơi to 1 chút, nên chuột này dài khoảng 10,5 cm mình cầm rất vừa tay và thoải mái; không cảm thấy bị mỏi tay. Chuột này còn có silent plus, rất êm, không có tý tiếng ồn nào. Mình mua chuột màu đỏ, màu rất đẹp, rất thích.",0,0,0,0,1,0,0,0,0,0,0,0,0
"Giao hàng nhanh chuột chuẩn. Lần sau để ý lại chổ dán tem chuột. Dể rách không biết sau có bảo hành được không.",1,0,1,0,0,0,0,0,0,0,0,0,0
"Sản phẩm nguyên seal, có tem nhập khẩu, chất lượng tốt Độ bền thì chưa kiểm chứng được do mới xài. Quá tốt so với giá",1,0,0,0,0,1,0,0,0,0,0,0,0
"Chuột xài rất tốt so với tầm giá. Có điều lúc mới lấy ra khỏi hộp thì mùi hơi khó chịu. Tiki giao hàng nhanh, shipper thân thiện dễ tính.",1,0,1,1,0,0,0,0,0,0,0,0,0
"Chuột giá rẻ, dây khá dài và dùng bền! Hài lòng khi mua sản phẩm này! Thanks Tiki!",1,0,0,0,0,1,0,0,0,0,0,0,0
"Hàng chính hãng của logitech nên khỏi phải lo về chất lượng, giao hàng nhanh",1,0,1,0,0,0,0,0,0,0,0,0,0
"Chuột kêu hơi to, cầm chuột hơi hụt chắc do chưa quen tay",0,0,0,0,1,0,0,0,0,0,0,0,0
"Vừa mới đặt hàng 14h hôm trước, sáng hôm sau giao liền trong khi chọn giao tiêu chuẩn và được free ship chớ. Giao gì nhanh hết hồn hà. Bốc hàng ưng ý lắm. Chuột đẹp, êm, nhạy và nhấn rất phê. Nét chữ chắc chắn ko lem. Mình từng xài mấy con hàng dỏm ở chợ sinh viên cầm con này khác hẳn mà giá bèo hơn. Tất nhiên ko bằng con Logitech M325 hồi xưa mình dùng (500k) nhưng giá 65k quá đẹp cho 1 cuộc tình rồi. Tks Tiki",0,0,1,0,1,1,0,1,0,0,0,0,0
"Cảm nhận đầu tiên là hộp gói đẹp, dây chuột khá dài. Khi sử dụng thì thấy tiếng bấm khá êm, chuột nhạy đủ dùng. Nói chung với tầm giá tiền thì đây là một sản phẩm tốt.",1,1,0,0,0,0,0,1,0,0,0,0,0
"To, vừa tay, lướt nhạy, mượt. Giao hàng nhanh chóng.",0,0,1,0,1,0,0,1,0,0,0,0,0
"Đã sử dụng mấy ngày thấy ok. Sản phẩm chất lượng, giá rẻ",1,0,0,0,0,1,0,0,0,0,0,0,0
"Nói chung với tầm giá này với mình đây là con chuột tốt nhất cho đến h.",1,0,0,0,0,0,0,0,0,0,0,0,0
"giao hàng nhanh,đóng gói cẩn thận, sản phẩm cũng tốt",1,1,1,0,0,0,0,0,0,0,0,0,0
"Sản phảm bao bì đẹp. Hàng chính hãng. Chuột chạy êm, bấm mềm, vừa tay, dây đủ dài cho máy mình. Nói chung cực kỳ ngoài mong đợi.",1,1,0,0,0,0,0,1,0,0,0,0,0
"Mình dùng chuột này đúng 3 năm rồi, chuột bị loạn scroll sau đúng 3 năm. Với giá này thì quá tốt, chuột nhạy vừa, vừa tay, di chuyển mượt.",1,0,0,0,1,1,0,1,0,0,1,0,0
"Vừa mới mua hôm thứ 4 thứ 6 đã nhận đc hàng , đóng gói cẩn thận , nhưng mong tiki sau tự để khách hàng bóc seal cảm giác sẽ hay hơn là nhận hàng đã bị bóc ra như đã dùng rồi",0,1,1,0,0,0,0,0,0,0,0,0,0
"Mình có đặt chung 1 chuột với 2 cuốn sách, seal thùng đóng gói chung có dấu hiệu mở từ trước, hộp chuột cũng không còn nguyên seal. Chất lượng chuột chưa biết thế nào nhưng seal bị mở vầy là thấy không vui rồi :)",1,0,0,0,0,0,0,0,0,0,0,0,0
"Mới đặt sàng hôm trước, sáng hôm sau đã có rồi. Tiki quá tuyệt vời. Mình ở mãi thành phố Nam Định chứ.",0,0,1,0,0,0,0,0,0,0,0,0,0
"sản phẩm chính hãng, chất lượng tốt, giá hợp lý. giao hàng nhanh",1,0,1,0,0,1,0,0,0,0,0,0,0
"Chuột nhỏ, gọn, nhạy. Đã thử với mặt bàn, bìa sách. Thách thức tất luôn. Mỗi tội là hơi nặng một tẹo. Nhưng không sao, miễn là nhanh và nhạy. 😂 Ưng hơn là Tiki đóng gói cẩn thận. Ship giao hàng lại có tâm.",0,1,1,0,1,0,0,1,0,0,0,0,0
"sản phẩm tốt, chất lượng phù hợp với giá thành. Đóng gói kỹ vận chuyển nhanh chóng.",1,1,1,0,0,1,0,0,0,0,0,0,0
"Mới xài vài tuần nói chung ổn, chưa hư. Khi nào có vấn đề lên comment tiếp",1,0,0,0,0,0,0,0,0,0,0,0,0
"t mua dc tuần rồi mới vào nhận xét. dùng quá ngon. nếu còn băn khoăn thì nên mua nhé ae",1,0,0,0,0,0,0,0,0,0,0,0,0
"Tiki giao hàng nhanh hơn dự kiến, chuột giống như mô tả, sài thử xem sao :D",1,0,1,0,0,0,0,0,0,0,0,0,0
"mình mua mới dùng đc 1 tuần, thấy chuột nhạy, di chuột ko cần miếng lót, rất ok :))",0,0,0,0,0,0,0,1,0,0,0,0,0
"con chuột rất chảnh cún :> dể miếng lót chuột, giấy tập, sách giáo khoa lót vẫn ko nhạy :> Ẻm chỉ tọa lên cái tab samsung :> Thấy ghê chưa",1,0,0,0,0,0,0,1,0,0,0,0,0
"Vừa nhận hàng sáng nay (18/3), đặt hôm thứ 5 thì thứ 7 đã gọi nhận hàng (sớm hơn theo thông báo). Đóng gói cẩn thận, có sẵn pin bên trong, chuột dùng nhạy. Nói chung là hài lòng...",0,1,1,0,0,0,1,1,0,0,0,0,0
"ko nhạy lắm và ko có đèn quang. ko hiểu vì sao? xài tạm thôi",1,0,0,0,0,0,0,1,0,0,0,0,0
"Chuột nhỏ vừa tay dễ mang đi. M ko hài lòng là giao hàng rất chậm gần 1 tuần dù m đang ở HN.",0,0,1,0,1,0,0,0,0,0,0,0,0
"Giao hàng rất nhanh, sớm hơn dự kiến. Chuột nhạy, chính xác, rất hài lòng",1,0,1,0,0,0,0,1,0,0,0,0,0
"chuột nhỏ vừa tay, xài khá êm, còn chất lượng thì phải xài lâu mới biết được",1,0,0,0,1,0,0,1,0,0,0,0,0
"Tiki giao hàng nhanh như gió , chuột mới xài thử nhạy , ok",0,0,1,0,0,0,0,1,0,0,0,0,0
"Sản phẩm mua về cắm vào bất kì máy tính nào cũng không sử dụng được, win 10, win 7 đều bị.",1,0,0,0,0,0,0,0,0,0,0,0,0
"Sản phẩm dùng tốt. Mua đc mấy tháng rồi nay mới lên review :)) Nói chung hàng của Logitech thì ko nghi ngờ gì. Cực kì hài lòng. Tiki giao hàng 2h rất nhanhhh",1,0,1,0,0,0,0,0,0,0,0,0,0
"Với nhu cầu cơ bản, không cần độ nhạy quá cao thì chuột đáp ứng tốt. Giá lại rẻ. Hộp hàng của mình hơi bị méo nhưng không ảnh hưởng đến chất lượng sản phẩm, cảm ơn Tiki",1,0,0,0,0,1,0,0,0,0,0,0,0
"Sản phẩm này mình đã mua cho cả nhà sử dụng được 3 cái. Đây là lần đầu tiên mua qua Tiki nên hơi đắn đo. Tuy nhiên sản phẩm nhận được rất hài lòng, bao gói kỹ càng, tem dán bảo hành chính hãng. Rất đáng để thử.",1,1,0,0,0,0,0,0,0,0,0,0,0
"Chuột đẹp dùng mượt nhưng đèn dưới chuột của mình bị lỗi Không sáng",1,0,0,0,1,0,0,0,0,0,0,0,0
"- Giá đang được khuyến mãi nên mình hốt ngay luôn, giá rẻ nhưng xài rất mượt. Chuột khá nhỏ nhắn và tiện lợi cho việc đem đi bất cứ đâu. Đầu usb cắm vào mt có thể bỏ vào bên trong chuột luôn nên siêu siêu tiện lợi và giúp những con người có trí nhớ cá vàn",0,0,0,0,0,0,0,0,0,0,0,0,0
"Chuột nhỏ gọn; tiện lợi và nhạy.  Khs đèn quang phía dưới ko sáng; kb do đời mới như vậy hay sao nhưng mình vẫn dùng bthg :))",1,0,0,0,0,0,0,0,0,0,0,0,0
"Chuột dùng mượt, tiki mặc dù giao hàng trễ một hai ngày thế nhưng đóng gói kiện hàng rất chắc chắn, cầm kiện hàng lắc nhẹ cũng không thấy bên trong dao động.",0,1,1,0,0,0,0,1,0,0,0,0,0
"Khi mình đặt hàng về thì có vẻ bao bì đã bị ai đó bóc ra trước nhưng chắc là vẫn ok. Sau trải nghiệm dùng chuột có vấn cảm giác sai sai nhưng mình cho là không quen việc chuyển khi từ bàn di laptop sang chuốt. Dùng sau hơn 2 tuần mình nhận ra là không phải là không quen mà do chuột có lỗi phần mềm. Cụ thể là khi di lên xuống thì vẫn bình thường nhưng di sang 2 bên (trái-phải) thì chuột di chuyển bị lệch (thay vì đi ngang thì chuột đi chéo). Đây là lỗi do sản phẩm vì mình đã thử kết nối trên nhiều thiết bị khác nhau nhưng vẫn gặp tình trạng như thế này. Hiện tại mình vẫn giữ lại tem trên chuột và bao bì của sản phẩm. Mong phía tiki có thể liên hệ với bên cửa để đổi trả cho mình sản phẩm khác...  Mình mong nhận được phản hồi sớm từ bất cứ phía liên quan nào",1,1,0,0,0,0,0,0,0,0,0,0,0
"Mình mới mua về dùng, thấy cực kì hài lòng luôn. Bình thường không quen mua hàng điện tử online mà thấy review tốt nên mua thử. Trc đây 6 tháng mua con chuột genius 200k owr TGDD mà nay hư rồi, dùng cũng ko thấy nhạy bằng con này nữa. Nhìn chung thì chuột rất nhạy, nhẹ và vừa tay cầm nên dễ mang theo và sử dụng.",1,0,0,0,1,0,0,1,0,0,0,0,0
"Chuột sử dụng 1 pin AA, ngăn chứa pin có kèm luôn đầu nhận tín hiệu để cắm vào máy tính. Chuột có nút tắt mở. Nút giữa chuột có thể bấm dễ dàng. Trọng lượng chuột vừa phải, di chuyển dễ dàng và chính xác, lăn trên mặt gỗ không có lót chuột vẫn cảm giác được sự phản hồi chính xác.",0,0,0,0,1,0,1,1,0,1,1,0,0
"Chuột nhỏ xinh nhưng cầm rất chắc tay. Có cảm giác rất nhạy. Khi mua tặng kèm pin. Nên mua dòng chuột logitech ^.^",0,0,0,0,1,0,1,1,0,0,0,0,0
"đã nhận hàng , hàng giao đúng hạn , chất lượng , dịch vụ giao hàng tận tình",1,0,1,0,0,0,0,0,0,0,0,0,0
"không biết bền không nhưng chuột vừa tay, lê chuột mượt, nhạy, kiểu dáng đẹp. 5*.",0,0,0,0,1,0,0,1,0,0,0,0,0
"Mình được màu đen, rất hợp màu máy :) Mình được màu đen, rất hợp màu laptop :)",0,0,0,0,1,0,0,0,0,0,0,0,0
"Trước tiên là khâu đóng gói, Tiki luôn đóng gói cẩn thận và rất khéo, không có gì phải bàn cãi. Chuột có hộp riêng vùng giấy hướng dẫn. Cảm giác cầm chuột rất chắc, đầm tay. Chuột không hề bị trầy xước chỗ nào. Sau khi gỡ lớp nhựa trong bao xung quanh chuột và test thì chuột rất nhạy, cả con lăn và phím. Có thể di chuột trên nhiều bề mặt. Cảm thấy rất hài lòng với Chuột Logitech B175. Rất đáng tiền để mua.",1,1,0,0,0,0,0,1,0,0,0,0,0
"Sản phẩm đã bị bóc seal, có lẽ để gắn pin vào sẵn cho tiện .Nhỏ nhắn phù hợp với các bạn nữ làm văn phòng. Độ nhạy vừa phải, hành trình click ngắn, êm. Túm lại với tầm tiền 150k thì xài được.",1,0,0,0,0,1,1,1,0,0,0,0,0
"Tiki đóng gói kĩ, giao hàng nhanh cực kỳ. Thông báo 2 ngày giao mà hôm sau có liền ❤ chuột nhạy, vừa tay cực kì ưng ý luôn",0,1,1,0,1,0,0,1,0,0,0,0,0
"Chuột tốt, ngon, nhưng nút giữa bấm cứng và kêu quá to So với giá tiền thì quá ok. Tiki giao hàng quá nhanh quá nguy hiểm :v",1,0,1,0,0,0,0,0,0,0,1,0,0
"Đẹp , dùng đầm tay , có bảo hành nên không còn lo về hỏng hóc j nữa:)",0,0,0,0,1,0,0,0,0,0,0,0,0
"không biết có coi lộn chỗ hay là số trên hộp và chuột khác nhau ghê, nhưng hàng tiki tranding nên tạm chấp nhận vậy, xài thử xem thế nào..",1,0,0,0,0,0,0,0,0,0,0,0,0
"Mình quen dùng chuột với tốc độ cao ;) Xài thấy rất ổn. Đèn đổi màu nhìn rất đẹp trong đêm ;)",1,0,0,0,1,0,0,0,0,0,0,0,0
"Chuột dùng ngon, bấm sướng. Logitech tốt là miễn bàn 👍",1,0,0,0,0,0,0,1,0,0,0,0,0
"Giao hàg nhanh, xài nửa năm thấy bền, có thể tùy chỉnh màu và hiệu ứng led, cầm đầm tay, chưa bị double click.",0,0,1,0,1,0,0,1,0,0,0,0,0
"Giao hành nhanh, hàng nguyên seal. Bảo hành bằng hóa đơn điện tử. Khá tiện.",0,0,1,0,0,0,0,0,0,0,0,0,0
"Dây dài. Cầm nắm chắc chắn. Độ nặng vừa phải.  Có hai phím bên phải",0,0,0,0,1,0,0,0,0,0,0,0,0
"Mặc dù hôm giảm giá sâu ko mua kịp nhưng vẫn đặt hàng vì chuột g102 dùng rất tốt, hàng mới.",1,0,0,0,0,1,0,0,0,0,0,0,0
"Hàng ngon, vợt được lúc đợt sale có 360.000, nhưng vẫn hơi phân vân về vụ bảo hành vì hàng ko có dán tem trên chuột như các hãng khác, tem trên hộp vs trên chuột cũng khác nhau.",1,0,0,0,0,1,0,0,0,0,0,0,0
"chuột mới, nhưng đóng gói còn bị móp méo, sử dụng ổn, nhạy, chỉnh dpi nhanh, hơi to so với tay mình nhưng cũng không sao, cầm quen là đx",1,1,0,0,1,0,0,1,0,0,0,0,0
"Chuột quá ngon trong tầm giá. Giao hàng sớm hơn dự kiến. Tóm lại là tuyệt vời!",1,0,1,0,0,1,0,0,0,0,0,0,0
"Chuột dùng tốt, cảm giác cầm nắm rất thích.  bấm nghe tích tích rất đã tai.",1,0,0,0,0,0,0,0,0,0,0,0,0
"Dùng ổn, nhưng so với 5 con chuột cùng loại G102 tôi mua ở tiệm thì chất lượng không bằng, cụ thể click chuột cảm giác nặng tay hơn, chuột giữa lăn bị rít hơn không mượt mà như mấy con chuột tôi đã mua trước đó. Hơi thất vọng, mong rằng dùng một thời gian mó sẽ mượt mà hơn",1,0,0,0,1,0,0,1,0,0,1,0,0
"Chuột ngon bấm êm nhưng số seri trên vỏ hộp không trùng không có phiếu bảo hành cũng như tem bảo hành dán trên chuột vậy bảo hành thế nào tiki, vote 5 sao cho a shiper giao hàng đúng giờ hẹn 9h tầm 9h15' đã tới rất nhanh ủng hộ tiki về cách giao hàng nhưng chế độ bảo hành còn mập mờ",1,0,1,0,0,0,0,1,0,0,0,0,0
"Theo cảm nhận lần đầu thấy cái con chuột vs seri khác nhau thiệt, cũng may có tem bảo hành ở chuột nên ms yên tâm, mong shop giao hàng chất lượng z là ngon rồi :v *Ms dùng ko có lót chuột nên bị xướt trong phần chuột như z, còn lại ok",1,0,0,0,0,0,0,0,0,0,0,0,0
"Số serial trên chuột và hộp không khớp, đáy hộp đã bị bóc trước. Chuột dùng ổn",1,0,0,0,0,0,0,0,0,0,0,0,0
"sản phẩm khỏi chê rồi. lúc đầu thấy dây chuột bằng cao su k thích lắm vì sợ nó cứng, nhưng sau khi nhận hàng thì sờ thấy mềm di chuột cũng không bị cản trở bởi dây.. dùng được 4 5 ngày thì phát hiện ra số seri trên chuột và vỏ hộp k trùng nhau. được dán đè lên ở ngoài hộp còn vết rạch cuối hộp dán tem bảo hành thì k nói. #Tiki ????",1,0,0,0,0,0,0,0,0,0,0,0,0
"Chuột G102 này rất tốt, rẻ, gia công hoàn hảo. Nút bấm rất nảy,tiếng click rất đã tai, đèn led ko quá màu mè, mà giá lại không quá đắt. Tốt",1,0,0,0,0,1,0,1,0,0,0,0,0
"cho em hỏi bảo hành thế nào ạ. chuột em bị hư switch trái",0,0,0,0,0,0,0,0,0,0,0,0,0
"chuột dùng rất tốt, cảm giác bấm ok, đèn led chuyển màu rất đẹp, tùy chỉnh good, kết hợp vs gear khác của Logitech là miễn chê",1,0,0,0,0,0,0,0,0,0,0,0,0
"Chuột sử dụng lâu gây đau tay, có thể sử dụng đc trên bàn học mà cần lót chuột, những ng có bàn tay lớn giống tui ko nên mua, cảm giác sẽ khá khó chịu, giao hàng đúng với ngày dự kiến, nhân viên giao hàng vui vẻ, nhiệt tình",0,0,1,0,1,0,0,0,0,0,0,0,0
"Giao hàng sớm hơn dự định, chuột sử dụng tốt cực nhạy các phím bấm chỉ cần bấm nhẹ cũng có thể dùng :)))",0,0,1,0,0,0,0,1,0,0,0,0,0
"Mình mới mua hôm 28/1/2019, do sử dụng ko quen bằng con chuột cũ nên muốn bán lại giá 280k cho ai cần. Thích hợp cho ai thích chơi FPS, LOL, Nhắn tin hoặc gọi (có zalo) : Không ba bảy, ba chín sáu sáu, tám chín bảy",0,0,0,0,1,0,0,0,0,0,0,0,0
"Phải nói là màu led siêu đẹp các ông ạ, 4 lít mà chỉnh màu bằng phần mềm chuyên nghiệp vkl, màu tím trông ma mị phết, tôi là dân chơi gear một thời toàn dùng razer vs steelseries mà chuyển sang logitec dùng đã thật, game thì chưa biết chứ dùng văn phòng thì khỏi chê.",1,0,0,0,0,0,0,0,0,0,0,0,0
"Mới nhận được hàng hôm nay,đóng gói chuột cẩn thận,chuột chất lượng như mong đợi rất tốt,lại được giảm hẳn 100k khi nhập mã CHUNGKET,có điều mình note trước khi gọi nhưng bạn giao hàng đến nơi rồi mới gọi",1,0,1,0,0,0,0,0,0,0,0,0,0
"ad cho hỏi chuột không sáng nút như trên hình là sao",1,0,0,0,0,0,0,0,0,0,0,0,0
"Chuột cầm cảm giác thật tay. Các nút bấm êm và nhạy. Giao hàng nhanh.",0,0,1,0,1,0,0,1,0,0,0,0,0
"Chuột có phím rất nhạy và rất nảy, độ nặng vừa phải cho cảm giác đầm tay và dễ kiểm soát khi rê. 2 phím bên hông được bố trí khá tiện và có thể tùy chỉnh chức năng qua phầm mềm G-Hub. Ngoài ra, thông qua G-Hub, chuột có thể đc tùy biến về màu sắc cũng như độ sáng đèn, các chế độ đổi màu và đồng bộ màu chuyển với các thiết bị Logitech gaming khác.  Điểm trừ là dây chuột khá mỏng manh, không bọc dây dù. Nếu để cố định 1 máy xài luôn thì không lo lắm.",1,0,0,0,1,0,0,1,0,0,0,0,0
