"comment_content","Giao hang","Dong goi","Gia ban","Thiet ke","Chat luong san pham","Cham soc khach hang","Do nhay"
"sản phẩm giống mô tả và tốt hơn mong đợi   thời gian giao hàng nhanh",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"hình thức giống ảnh dễ thương sau vài ngày sử dụng thì thấy dùng cũng được không có gì để phàn nàn",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"hàng chính hãng của logitech nên khỏi phải lo về chất lượng giao hàng nhanh",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi chất lượng sản phẩm xuất sắc đóng gói hàng rất kỹ và chắc chắn shop phục vụ cực kỳ nhiệt tình   hàng ngon bấm rất em gần như ko có tiếng chuột",0.0,1.0,0.0,0.0,1.0,1.0,0.0
"mình đã sử dụng sản phẩm được gần  tháng và có nhận xét như sau  về sản phẩm  ưu điểm   chuột cầm vừa tay thoải mái nút nhấn nhẹ và im lặng  sử dụng bluetooth trên mac os kết nối nhanh chóng và kết nối ổn định  sử dụng thêm phần mềm logitech options thì có thể thiết lập để sử dụng  phím chức năng ở cạnh trái còn bình thường  nút đó không có tác dụng nhược điểm  con lăn khi lăn nhanh thì phát ra tiếng hơi to không cuộn được trang nhanh như một vài model chuột khác của logitech như m   về tiki  giao hàng nhanh và đảm bảo chất lượng  đóng gói cẩn thận",1.0,1.0,0.0,1.0,0.0,0.0,1.0
"sản phẩm đẹp nhỏ gọn bề mặt bằng nhựa hơi sần sần nhưng cầm khá trơn kích thước hơi nhỏ nên không phù hợp với người tay to ngoài ra âm thanh phát ra từ  bên chuột trái phải khá to dễ gây ồn ào nếu sử dụng ở những nơi công cộng hạn chế tiếng ồn tuy nhiên trong tầm giá hiệu năng mà con chuột đem lại khá ấn tượng cảm biến nhạy chính xác có thể chịnh được dpi tối đa lên đến  dpi vâng sau khi cập nhật phần mềm thì tối đa có thể chỉnh là  dpi rất phù hợp với những ai có nhu cầu về game hay kể cả về mảng thiết kế đồ hoạ  phím bên hông chuột để tiến và lùi trang đặt phù hợp dễ thao tác phím điều chỉnh dpi đặt ở vị trí sau con lăn chuột có thể sẽ hơi khó khăn khi muốn điều chỉnh độ nhạy nhưng nhờ phần mềm của logitech chúng ta hoàn toàn có thể tuỳ biến nút này thành một nút chức năng khác mà mình mong muốn xin phép không nhận xét nhiều về cảm biến của con chuột này vì nó không có gì để chê cả nhìn chung lại với mức giá hiện tại trên  đồng logitech g thực sự là một con chuột đáng để lưu tâm nhờ vào những gì mà nó đem lại trên mức giá",0.0,0.0,1.0,1.0,1.0,0.0,1.0
"đóng gói hàng chưa chắc chắn thái độ phục vụ của shop không nhiệt tình   ",0.0,1.0,0.0,0.0,0.0,1.0,0.0
"sản phẩm dùng rất tốt nhìn khá to nhưng form rất ôm tay và cầm rất thoải mái tùy chỉnh được nhiều thứ nhất là nút cuộn chuột cuộn rất mượt nên mua",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"hàng tốt chính hãng click chuột em ko có tiếng nhưng con lăn thì không được thích lắm",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"chuột chất lượng tốt trong tầm giá mình làm design click chuột rất nhiều hoặc dân văn phòng click chuột liên tục thì xài em này ok độ click hơi cứng xíu chắc do mới hành trình click của nút cuộn ngắn click rồi mà cứ tưởng như chưa click luôn ấy có điều là cảm giác cầm nắm chưa đã và ôm trọn tay bằng logitech b",0.0,0.0,1.0,1.0,1.0,0.0,1.0
"phím hơi sát nên gõ dễ bị nhầm chuột cầm chắc tay click rất nhạy nói chung là khá hài lòng với giá tiền",0.0,0.0,1.0,0.0,1.0,0.0,1.0
"sản phẩm có vẻ ko giống mẫu cho lắm",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"tôi chưa nhận được hàng  sao đã báo nhận được hàng",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"chuột đầm chắc chắn di tốt trên kính phải config thêm nút chuột giữa hơi bất tiện phần mềm support tốt cho mac",0.0,0.0,0.0,0.0,1.0,0.0,1.0
"đã nhận được hàng giao hàng nhanh đặt tối qua mà chiều nay đã nhận đươc hàng cảm nhận về  nút bấm thì êm di chuột cảm thấy chưa nhậy nút cuộn kêu to không êm không thấy ten dán trên chuột mà chỉ có tem digiworl dán trên vỏ hộp vỏ",1.0,0.0,0.0,0.0,0.0,0.0,1.0
"sản phẩm giống mô tả và tốt hơn mong đợi đóng gói hàng rất kỹ và chắc chắn   ",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"sp tốt vượt mong đợi dịch vụ rất hài lòng",0.0,0.0,0.0,0.0,1.0,1.0,0.0
"canh mãi mới có màu đen trước đây đã mua đỡ m dùng rất ưng ý đến lúc nhận m càng vui hơn đẹp sang vừa tay vô cùng đặc biệt rất đúng với tên gọi silent vô cùng tai mình khá nhạy âm thanh vẫn nghe tiếng click nhỏ xíunhưng đỡ hơn các dòng khác rất nhiều tóm lại ưng ý thành fan logitech roài mà tiki giao hàng rất nhanh đóng gói kỹ ",1.0,1.0,0.0,1.0,0.0,0.0,0.0
"sản phẩm giống mô tả shop phục vụ khá tốt   ",0.0,0.0,0.0,0.0,1.0,1.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi shop phục vụ cực kỳ nhiệt tình   rất tốt ok năm sao",0.0,0.0,0.0,0.0,1.0,1.0,0.0
"chất lượng ok nhưng tôi order màu bạc thì lại giao màu vàng giao hàng nhanh chóng trong ngày",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"mới đầu chưa quen lắm quen dùng chuột tạch tạch rồi nhưng sau  thời gian dùng đã quen cảm thấy ok phím chức năng add được nhiều tác vụ thuận tiện cho làm việc",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"đóng gói hàng rất kỹ và chắc chắn   hi vọng chất lượng tốt như quảng cáo",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi đóng gói hàng rất kỹ và chắc chắn   mới nhận sản phẩm tốt giống hình minh hoạ để xem thời gian sau như thế nào",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"đọc cmt của mn nhận xét thấy kích thước chuột to nên mình order tuy nhiên khi nhận hàng thì chuột khá nhỏ cầm sẽ bị dư tay mặt dưới như các bạn cmt thì bị trầy nhẹ tiếng click khá ồn và độ phân giải cũng không cao lắm đáng tiếc khi mua con này vì mình dự tính mua con logitech m có chuẩn quiet mark thấy con này của ms tưởng ngon hơn nhưng lầm rồi mốt seeder làm ăn có tâm xíu nhé",0.0,0.0,0.0,1.0,0.0,0.0,0.0
"hàng chất lượng nhân viên giao hàng vui vẻ nhiệt tình",0.0,0.0,0.0,0.0,1.0,1.0,0.0
"chuột nhạy xài mượt êm giá cũng ok sản phẩm giống y chang hình mình mua màu đen",1.0,0.0,0.0,0.0,0.0,0.0,1.0
"giao hàng thiếu usb kết nối",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"chuột cute nhưng mà buồn quá  vừa mới mua k h thì sale k buồn hết sức buồn ",0.0,0.0,1.0,1.0,0.0,0.0,0.0
"chuột vừa tay nhấn rất êm rất phù hợp trong tầm giá  tiki bọc hàng rất cẩn thận giao hàng đúng hẹn rất hài lòng ",1.0,1.0,1.0,1.0,0.0,0.0,0.0
"mình có đặt hàng nhưng mà đến giờ vẫn chưa thấy hàng đâu cả bảo là giao hàng vào ngày   nhưng chả thấy nhân viên giao hàng nào gọi điện gì cả",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"giao đúng hàg đúng thời gian",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"chuột đi chính xác ko bị khựng khi đi chậm như chuột bluetooth khác thích hợp để vẽ chi tiết dùng qua   con mới tìm được con như ý",0.0,0.0,0.0,0.0,1.0,0.0,1.0
" tiki giao hàng nhanh đặt hàng hôm thứ năm thì thứ bảy đã có hàng chuyển thường được đóng gói cẩn thận  chất lượng chuột nhạy rất êm khi click không hề có tiếng động khi mua sản phẩm thì cũng đã sẵn pin aa bên trong",1.0,1.0,0.0,0.0,0.0,0.0,1.0
"tiki giao hàng nhanh đóng gói kĩ càng sản phẩm chất lượng giống vs hình giá cả hợp lí ủng hộ tiki lâu dài",1.0,1.0,1.0,0.0,1.0,0.0,0.0
"sản phẩm giống mô tả chất lượng sản phẩm khá tốt shop phục vụ khá tốt   ",0.0,0.0,0.0,0.0,1.0,1.0,0.0
"chuột đẹp  sử dụng ổn định nhưng chơi game chưa thật sự mượt best trong tầm giá",0.0,0.0,0.0,1.0,1.0,0.0,1.0
"chất lượng sản phẩm tương đối tốt shop phục vụ chấp nhận được   san pham dunggiao hang nhanh",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"giao ko đúng màu ",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"đóng gói hàng cẩn thận chắc chắn   xài được nhưng giao hàng hơi lâu",1.0,1.0,0.0,0.0,0.0,0.0,0.0
"giao hàng nhanh chuột màu đỏ khá đẹp bấm êm ru cực đã vừa mềm vừa không gây tiếng ồn màu đỏ nhìn rất đã nên mua hơn so với chuột không dây k rất đáng tiền",1.0,0.0,1.0,1.0,0.0,0.0,1.0
"giao hàng nhanh  hôm sản phầm to dùng tốt cảm thấy rất đáng tiền vài người kêu mùi cao su nồng nhưng mình k thấy vậy mua về dùng luôn k thấy phàn nàn gì cảm giác đáng tiền hơn hẳn so với việc bỏ ra k mua hàng tên tuổi khác",1.0,0.0,1.0,1.0,1.0,0.0,0.0
"tiki giao hàng h rất tốt chuột êm nhạy sản phẩm được đóng gói chuyên nghiệp",1.0,1.0,0.0,0.0,0.0,0.0,1.0
"đong goi ko dc tôt khi nhân hang ",0.0,1.0,0.0,0.0,0.0,0.0,0.0
"sản phẩm giống mô tả chất lượng sản phẩm khá tốt shop phục vụ khá tốt   giao hàng quá lâu",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"shop phục vụ khá tốt   ship giao hàng ko cho thử ok ko thử  dùng quá chán luôn chuột di đơ đơ chậm chậm lúc ko di được luôn   cần đổi hàng đổi hàng ok sẽ đánh giá lại ko thì shop nhận sao là đúng thôi miễn bàn cãi  ps tem dán làm màu sắc kiểu dáng nhái fpt nhìn qua tưởng fpt hoá ra không phải  feedback lần  sau phản ánh chủ shop đã call và giải quyết nói chung thích cách giải quyết nhanh gọn của chủ shop sendo mail hỗ trợ các kiểu cũng nhanh hiện đã nhận được k tiền bắn vào sđt của mình mình sẽ gửi lại chuột và nhận nốt k còn lại thanks shop vì support  ủng hộ",1.0,0.0,0.0,0.0,1.0,1.0,1.0
"sản phẩm giống mô tả và tốt hơn mong đợi đóng gói hàng rất kỹ và chắc chắn   thay ưng",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"sau gần  năm dùng vào  buổi sáng chuột ko di chuyển đc nữa gọi báo bảo hành tiki bảo đóng gói sản phẩm và có người tới lấy trong khoangt  ngày nhưng gần  tuần điện tổng đài vài ba lần hứa mãi rồi chốt  câu đã ghi nhận báo bảo hành",0.0,0.0,0.0,0.0,1.0,1.0,0.0
"mua  con ở cty  ở nhà  chuột nhạy cầm vừa tay màu sắc đẹp đồng nghiệp ở cty thấy thích nên nhờ mua dùm  con",0.0,0.0,0.0,1.0,0.0,0.0,1.0
"chuột ngon  nhạy hơn mong đợi tuy nhiên thiết kê khá nhỏ không thoải mái khi cầm palm grip cầm lâu mau mỏi tay",0.0,0.0,0.0,1.0,1.0,0.0,1.0
"sản phẩm giống mô tả và tốt hơn mong đợi đóng gói hàng rất kỹ và chắc chắn   như mo tả",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"giao hàng nhanh sản phẩm dùng tốt đã từng sử dung giờ tiếp tục ủng hộ tiki",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi đóng gói hàng rất kỹ và chắc chắn chất lượng sản phẩm xuất sắc   ",1.0,1.0,0.0,0.0,1.0,0.0,0.0
"tiki giao hàng nhanh vì đang cần gấp nên mất chút phí khi chọn giao hàng h và chưa đến h thì hàng đã được giao đến chuột dễ thương nhỏ gọn và khá vừa tay chuột cũng rất nhạy đáng tiếc là tiếng click chuột khá to nên nhiều lúc hơi phiền",1.0,0.0,1.0,1.0,0.0,0.0,1.0
"pin ok nhưng chuột ít nhạy và không hài lòng",0.0,0.0,0.0,0.0,1.0,0.0,1.0
"hoa văn hai bên thân chuột dễ bám bẩn và rất khó vệ sinh chỗ này cũng bị bong ra sau một thời gian sử dụng",0.0,0.0,0.0,1.0,0.0,0.0,0.0
"hàng ok so với giá",0.0,0.0,1.0,0.0,1.0,0.0,0.0
"hàng chính hãng digiworld nguyên seal tay mình nhỏ nhưng thấy cầm rất vừa tay mình dùng chuột da chuyển sang lúc đầu thấy hơi nặng sau khi dùng khoảng  tuần thì đã quen với chuột mới nút bấm nhiều tùy biến và rất tiện dụngmình mở chuột  kết nối không dây ổn định",0.0,0.0,0.0,1.0,1.0,0.0,1.0
"sản phẩm tương đối giống mô tả đóng gói hàng cẩn thận   ",1.0,1.0,0.0,0.0,0.0,0.0,0.0
"hàng đóng gói cẩn thận",0.0,1.0,0.0,0.0,0.0,0.0,0.0
"sp sử dụng rất ok và đẹp",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"chuột nhiều tính năng có bluetooth kết nối được  thiết bị máy tính và điện thoại các nút chức năng của chuột có thể tùy chỉnh dễ dàng bằng phần mềm logitech options cài đặt được  phím tắt chỉnh tốc độ chuột nhanh khi chơi game hỗ trợ chức năng flow kéo chuột qua lại giữa các máy tính đã cài logitech options mà không phải bấm nút chuyển vật lý tuy nhiên sử dụng liên tục nhiều giờ sẽ có cảm giác hơi mỏi cổ tay đánh giá chung thì chuột nhiều tính năng độ tiện dụng cao rất tiện khi sử dụng nhiều thiết bị nhờ bluetooth và chức nằng flow nhưng nếu xét sự thoải mái khi sử dụng thì nên sử dụng chuột trackball như m phải  sẽ không phải rê chuột nên không gây mỏi tiện lợi hơn khi đến các quán cafe đông người diện tích sử dụng nhỏ để trên đùi xài vẫn được do chuột logitech có tích hợp unifying nên kết nối nhiều chuột cùng lúc cũng chỉ cần một cục kết nối tùy theo nhu cầu sử dụng mà bạn có thể lựa chọn tương ứng hoặc sử dụng nhiều chuột cho từng tác vụ riêng mx game vẽ trackback thoái mái tiện lợi khi sử dụng ở nơi công cộng",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"đóng gói hàng rất kỹ và chắc chắn   chuột không có công tắc bật tắt rất bất tiện khi thường xuyên phải tháo lắp pin",0.0,1.0,0.0,1.0,0.0,0.0,0.0
"đã test chuột vs laptop điện thoại android tablet android macbook đều ok kể cả ipad kết nối nhưng không có cursor để hoạt động  thời gian kết nối hơi lâu nhưng khi đã kết nối rồi thì hoạt động rất tốt  mua đợt giảm  của hsbc thứ  hàng tuần trong tháng  nên giá tốt và giá tốt hơn nữa khi mua bằng link này httpsgooglzudau tiết kiêm thêm k",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"tiki giao hàng rất nhanh đóng gói cẩn thận chuột bấm rất nhạy quá tốt so với giá",1.0,1.0,0.0,0.0,1.0,0.0,1.0
"mẹ nó",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"chuột xịn về kích thước nó hơi hơi to hơn con g pro có dây mình đang dung phím bấm của con này cũng có cảm giác cứng hơn con g pro nhưng cũng là bình thường không có gì phàn nàn cả nói chung là tốt chỉ còn chờ xem  cục pin dùng được khoảng trong bao lâu có một điểm hơi tiếc là hiện nay thấy chuột này đã giảm giá so với lúc mình mua cách đâu không lâu",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"đóng gói hàng cẩn thận   ",0.0,1.0,0.0,0.0,0.0,0.0,0.0
"sản phẩm này mình đã mua cho cả nhà sử dụng được  cái đây là lần đầu tiên mua qua tiki nên hơi đắn đo tuy nhiên sản phẩm nhận được rất hài lòng bao gói kỹ càng tem dán bảo hành chính hãng rất đáng để thử",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"đóng gói hàng rất kỹ và chắc chắn shop phục vụ cực kỳ nhiệt tình   ok",0.0,1.0,0.0,0.0,0.0,1.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi đóng gói hàng rất kỹ và chắc chắn shop phục vụ cực kỳ nhiệt tình   tốt ok",0.0,1.0,0.0,0.0,1.0,1.0,0.0
"chuột có dây logitech g  gaming   sản phẩm tốt giao hàng h nhanh",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"chuột dùng tốt có  nút back và forward dùng rất tiện có ai biết nút ở dưới bánh xe để lm gì k    sao vì chỗ để usb hơi bất tiện vì muốn lấy ra thì phải tháo pin",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"chất lượng tạm ổn giao hàng lâu  đợi mất công đóng gói đẹp",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"hàng chính hãng logitech chất lượng tương xứng giá tiền tiki giao hàng nhanh",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"dán tem thật đáng thất vọng dán như vậy thì khi mình vừa dùng  lúc đã gãy tem coi như mất bảo hành dù vừa nhận lúc trưa ngày ",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"chuôt câm chăc tay to vưa click chuôt nhe tay va hau nhu không co âm thanhcon lan giua cung tot voi gia nay thi qua tot",0.0,0.0,1.0,1.0,0.0,0.0,1.0
"sản phẩm giống mô tả và tốt hơn mong đợi chất lượng sản phẩm xuất sắc đóng gói hàng rất kỹ và chắc chắn shop phục vụ cực kỳ nhiệt tình   sp tốt",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"hàng y như hình hình thức bên ngoài rất đẹp mà còn dễ thương nữa   con mèo nhà mình cứ chọc con chuột suốt  rất hài lòng nhưng tiếc là không được chọn màu mong tiki thay đổi thêm",0.0,0.0,0.0,1.0,0.0,0.0,0.0
"quá êm và ngon sử dụng trên mặt kính vẫn chạy như thường  cái phím sườn backward với forward lại thành thói quen dùng nhiều tiện lắm nói chung là ưng quá ưngg",0.0,0.0,0.0,1.0,1.0,0.0,1.0
"phí ship cao quá hàng thì giống còn sài ko biết có bền ko",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"hoàn toàn ko hài lòng mua màu nào giao màu đó đặt trắng giao đen",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"luôn tin tường chọn logitech chuột rất êm con lắn hơi thô",0.0,0.0,0.0,1.0,1.0,0.0,1.0
"bàn phím nhỏ gọn kết nối nhanh đơn giản phím dễ gõ chuột nhạy hài lòng",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi chất lượng sản phẩm xuất sắc đóng gói hàng rất kỹ và chắc chắn shop phục vụ cực kỳ nhiệt tình   good",0.0,1.0,0.0,0.0,1.0,1.0,0.0
"chuột logitech có thiết kế vừa tay cầm đặc biệt có thể chỉnh được rất nhiều màu nên trông nó rất bắt mắt",0.0,0.0,0.0,1.0,0.0,0.0,0.0
"đóng gói hàng cẩn thận   chưa dùng thử lên ko ko nhận xét về chất lượng",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"nhìn chuột rất đẹp chắc chắn và nhẹ tuy nhiên hãng không tặng pin theo kèm dễ kết nối macbook",0.0,0.0,0.0,1.0,0.0,0.0,0.0
"chuột rất nhạy chất lượng tốt màu đen rất đẹp sản phẩm rất đáng mua trong mức giá giao hàng nhanh nên vừa đặt thì sau h đã có chuột để sử dụng",1.0,0.0,0.0,0.0,1.0,0.0,1.0
"sản phẩm giống mô tả và tốt hơn mong đợi   tốt trong tầm giá",0.0,0.0,1.0,0.0,1.0,0.0,0.0
"không hiểu sao hàng giao chậm hơn  ngày so với dự kiến kích thước hơi nhỏ so với tay nam giới mặt sau ko có đèn led nên sẽ hơi khó phân biệt khi on off hoặc hết pin  vài cân nhắc cho ae trước khi mua",1.0,0.0,0.0,1.0,0.0,0.0,0.0
"đã xài được  tuần ưu điểm nhỏ gọn hơi ngắn dùng xong dễ quên tắt chuột thi thoảng mất kết nối vài giây để xem chất lượng những ngày tiếp theo ra sao tạm thời cho sản phẩm  sao",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"ko có đầu receiver thu chuột ko hiểu nỗi giao hàng ntn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"rõ ràng tiêu đề là m silent plus  mà giao bản thường là cảm thấy ko được tôn trọng vì không muốn phiền phức trong đổi trả chờ lâu nên lấy dùng luôn",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"sản phẩm giống mô tả đóng gói hàng cẩn thận chắc chắn   ok",1.0,1.0,0.0,0.0,1.0,0.0,0.0
"shop phục vụ chấp nhận được   shop rat dễ thương nhưng tiếc là đóng goi hàng ko kỹ lắm chuột co pin sẵn va tem bảo hanh đẹp nhưng chạy ko êm chuột nhảy loạng xạ k với giá tiền này nên chấp nhận",0.0,1.0,1.0,1.0,1.0,1.0,0.0
" bao bì bị dán băng keo vì vỏ sản phẩm bị xé phân nữa  phím bấm chuột bị lệch tôi nghĩ đây hàng bị trả lại và tiki vẫn cố tình dán lại và bán như không có gì xảy ra tôi cần trả lời bên tiki về trường hợp này",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"giao hàng nhanh đóng gói ok chất lượng ok",1.0,1.0,0.0,0.0,1.0,0.0,0.0
"shop phục vụ chấp nhận được   ",0.0,0.0,0.0,0.0,0.0,1.0,0.0
"chất lượng không như mong đợiđóng gói không có hộp cứng lên tay người dùng đã bẹp hết hôp",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"ok shop rất uy tín",0.0,0.0,0.0,0.0,0.0,1.0,0.0
"chất lượng sản phẩm xuất sắc   duyệt xài ngonđẹp ok good",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"sp giống mô tả đóng gói kỷ và chac chan nhiệt tình giao hàng nhanh truoc hẹn  ngày",1.0,1.0,0.0,0.0,1.0,0.0,0.0
"chuột rất nhạy nút bấm nhẹ",0.0,0.0,0.0,0.0,0.0,0.0,1.0
"mền mượt trơn bề mặt tiếp xúc ổn định nhược điểm nhỏ là nếu tay bạn nào hay ra mồ hôi nên hãy thường xuyên lau tay khô tránh tình trạng làm ẩm miếng lót cho shop  sao",0.0,0.0,0.0,0.0,0.0,0.0,1.0
"trước tiên là khâu đóng gói tiki luôn đóng gói cẩn thận và rất khéo không có gì phải bàn cãi chuột có hộp riêng vùng giấy hướng dẫn cảm giác cầm chuột rất chắc đầm tay chuột không hề bị trầy xước chỗ nào sau khi gỡ lớp nhựa trong bao xung quanh chuột và test thì chuột rất nhạy cả con lăn và phím có thể di chuột trên nhiều bề mặt cảm thấy rất hài lòng với chuột logitech b rất đáng tiền để mua",0.0,1.0,0.0,0.0,1.0,0.0,1.0
"giao hang cưc nhanh chuôt nhin cute phomaique lăm ko bi bong troc gi câm vưa tay tks shop",1.0,0.0,0.0,1.0,1.0,0.0,0.0
"giao hàng nhanh  sản phẩm đúng hình ảnh  còn chất lượng thì phải qua sử dụng  cho shop sao",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"giao hàng nhanh chuột tốt chiển ngon mọi thể loại game csgo pubg",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"màu xanh đẹp tuyệt vời thanks tiki trading tuy nhiên mình có chút góp ý là series của chuột không khớp với series trên hộp còn lại về sản phẩm thì rất tuyệtnút bấm êm không tiếng động mình rất thích",1.0,0.0,0.0,1.0,0.0,0.0,1.0
"sản phẩm giống hình con trỏ chuột không chắc chắn",1.0,0.0,0.0,1.0,0.0,0.0,0.0
"chuột đẹp và dùng rất tốt tuy nhiên quà tặng kèm là mã coupon lại không dùng được",0.0,0.0,0.0,1.0,0.0,0.0,0.0
"tiki đóng gói  hộp rất cẩn thận chuột click êm không ra tiếng giao hàng sớm hơn dự kiến  ngày mới dùng thì thấy ok nhưng lâu dài thì chưa biết được",1.0,1.0,0.0,0.0,1.0,0.0,0.0
"bấm tiênga kêu hơi to chút xíu còn lại dung rất ok kết nối nhanh",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"chuột nhìn bên ngoài đẹp  hiện đại không có đèn và khi nhấn không nghe tiếng có điều nhấn được vài lần  thì  chuột trái bị dính chuột phải rất bất  tiện khi thao tác",0.0,0.0,0.0,1.0,0.0,0.0,1.0
"phải dùng  quả pin đũa hơi mỏng manh dùng được  tiền nào của đấy",0.0,0.0,1.0,1.0,1.0,0.0,0.0
"giao hàng rất nhanh sớm hơn dự kiến chuột nhạy chính xác rất hài lòng",1.0,0.0,0.0,0.0,1.0,0.0,1.0
"đã mua  con chuột này để xài tương thích với mac os và không cần cắm cổng usb mở bluetooth lên là kết nối được",0.0,0.0,0.0,0.0,0.0,0.0,1.0
"đóng gói hàng cẩn thận chắc chắn   sản phẩm giống như hình tuy nhiên nút nguồn hơi nhỏ cảm ơn shop",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"lúc đầu mình tính cho  sao thôi nhưng sau do dùng tốt quá nên thôi bấm bụng cho  sao cá nhân mình thấy chuột tốt hơn hẳn mấy em chuột lúc trước mình mua ở tiki nhạy đẹp chắc tay nữa nè mà có cái là do tay mình nhỏ nên cầm hơi mỏi chuột này nam dùng là ngon khỏi nói dù sao cũng là  sản phẩm chất lượng đáng tiền đáng mua nha",0.0,0.0,0.0,1.0,1.0,0.0,1.0
"chuột đóng gói kỹ lưỡng thông tin rõ ràng chuột xài rất linh hoạt hiện tại chưa có vấn đề gì",0.0,1.0,0.0,0.0,0.0,0.0,0.0
"đúng sản phảm",1.0,0.0,0.0,0.0,0.0,0.0,0.0
" mẫu mã đẹp  chất liệu nhựa cứng cáp  hướng dẫn sp bằng tiếng viêt  pin aa  kèm theo  hàng nhận được sau  ngày order  chât lượng thực tế sẽ nhận xét lại sau  tháng nữa hình chụp đính kèm sau khi nhận tks shop  tks tikivn",1.0,0.0,0.0,1.0,0.0,0.0,0.0
"chuột nhạy nhưng bắt xa tầm m trở đi là cà giựt",0.0,0.0,0.0,0.0,0.0,0.0,1.0
"hàng rẻ nên ọp ẹp chấp nhận trong tầm giá",0.0,0.0,1.0,0.0,1.0,0.0,0.0
"full box chuột cực êm và mịn  click không có tiếng động gì luôn một dòng chuột rất phù hợp để chơi game buổi đêm mà ko làm phiền ai cả cũng ko có hiện tượng dính chuột tráiphải  bên giao hàng chỉ trong h từ khi mình đặt rất thích dịch vụ của tiki",0.0,0.0,0.0,0.0,1.0,0.0,1.0
"hài lòng hình thức chưa test thử với máy tính",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"sản phẩm chính hãng chất tốt đc tặng kèm miếng lót chuột rất êm và mượt",0.0,0.0,0.0,0.0,1.0,0.0,1.0
"chưa xài lâu chưa biết nhưng trước mắt rất ưng do giá km hợp lý chuột nhạy bấm đỡ mỏi hơn magicmouse",0.0,0.0,1.0,0.0,1.0,0.0,1.0
"click chuột êm tiếng kết nối được bluetooth và usb thuận tiện nếu xài cùng lúc  máy tính install thêm phần mềm logitech options để cài tính năng cho các nút bấm",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"sản phẩm tốt nhân viên giao hàng nhanh và thân thiện",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"bàn phím bấm êm  trên hình màu đen nhưng thật sự ở ngoài là màu xám tiki nên chú ý giao đúng màu",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"do dùng laptop nhưng không muốn mất đi một cổng usb cắm đầu nhận nên tôi luôn chọn chuột bluetooth trước đây dùng các chuột của genius logitech microsoft nhưng vẫn chưa thấy hài lòng vì phần lớn chúng đều có độ phân giải thấp  dpi  nay có chuột này độ phân giải cao nhỏ gọn rất phù hợp với nhu cầu sử dụng và có thể sẵn sàng dùng với  thiết bị nên thấy rất phù hợp",0.0,0.0,0.0,1.0,0.0,0.0,1.0
